"Year","Gamma","Pi_FS","Beta_IV","Beta_Corrected","CI_lo","CI_hi","Excludes_Zero"
"2011",0.00343434343434343,0.348269840187398,0.010961859828867,0.00110070322542562,-0.110272112913523,0.112473519364374,FALSE
"2011",0.00363636363636364,0.348269840187398,0.010961859828867,0.000520635189929071,-0.110852180949019,0.111893451328877,FALSE
"2011",0.00383838383838384,0.348269840187398,0.010961859828867,-5.94328455674805e-05,-0.111432248984516,0.111313383293381,FALSE
"2011",0.00404040404040404,0.348269840187398,0.010961859828867,-0.00063950088106403,-0.112012317020012,0.110733315257884,FALSE
"2011",0.00424242424242424,0.348269840187398,0.010961859828867,-0.00121956891656058,-0.112592385055509,0.110153247222388,FALSE
"2011",0.00444444444444444,0.348269840187398,0.010961859828867,-0.00179963695205713,-0.113172453091005,0.109573179186891,FALSE
"2011",0.00464646464646465,0.348269840187398,0.010961859828867,-0.00237970498755369,-0.113752521126502,0.108993111151395,FALSE
"2011",0.00484848484848485,0.348269840187398,0.010961859828867,-0.00295977302305024,-0.114332589161998,0.108413043115898,FALSE
"2011",0.00505050505050505,0.348269840187398,0.010961859828867,-0.00353984105854679,-0.114912657197495,0.107832975080401,FALSE
"2011",0.00525252525252525,0.348269840187398,0.010961859828867,-0.00411990909404334,-0.115492725232992,0.107252907044905,FALSE
"2011",0.00545454545454545,0.348269840187398,0.010961859828867,-0.00469997712953989,-0.116072793268488,0.106672839009408,FALSE
"2011",0.00565656565656566,0.348269840187398,0.010961859828867,-0.00528004516503644,-0.116652861303985,0.106092770973912,FALSE
"2011",0.00585858585858586,0.348269840187398,0.010961859828867,-0.00586011320053299,-0.117232929339481,0.105512702938415,FALSE
"2011",0.00606060606060606,0.348269840187398,0.010961859828867,-0.00644018123602954,-0.117812997374978,0.104932634902919,FALSE
"2011",0.00626262626262626,0.348269840187398,0.010961859828867,-0.00702024927152609,-0.118393065410474,0.104352566867422,FALSE
"2011",0.00646464646464646,0.348269840187398,0.010961859828867,-0.00760031730702264,-0.118973133445971,0.103772498831926,FALSE
"2011",0.00666666666666667,0.348269840187398,0.010961859828867,-0.00818038534251919,-0.119553201481467,0.103192430796429,FALSE
"2011",0.00686868686868687,0.348269840187398,0.010961859828867,-0.00876045337801575,-0.120133269516964,0.102612362760932,FALSE
"2011",0.00707070707070707,0.348269840187398,0.010961859828867,-0.0093405214135123,-0.120713337552461,0.102032294725436,FALSE
"2011",0.00727272727272727,0.348269840187398,0.010961859828867,-0.00992058944900885,-0.121293405587957,0.101452226689939,FALSE
"2011",0.00747474747474747,0.348269840187398,0.010961859828867,-0.0105006574845054,-0.121873473623454,0.100872158654443,FALSE
"2011",0.00767676767676768,0.348269840187398,0.010961859828867,-0.011080725520002,-0.12245354165895,0.100292090618946,FALSE
"2011",0.00787878787878788,0.348269840187398,0.010961859828867,-0.0116607935554985,-0.123033609694447,0.0997120225834497,FALSE
"2011",0.00808080808080808,0.348269840187398,0.010961859828867,-0.0122408615909951,-0.123613677729943,0.0991319545479532,FALSE
"2011",0.00828282828282828,0.348269840187398,0.010961859828867,-0.0128209296264916,-0.12419374576544,0.0985518865124566,FALSE
"2011",0.00848484848484848,0.348269840187398,0.010961859828867,-0.0134009976619882,-0.124773813800936,0.0979718184769601,FALSE
"2011",0.00868686868686869,0.348269840187398,0.010961859828867,-0.0139810656974847,-0.125353881836433,0.0973917504414635,FALSE
"2011",0.00888888888888889,0.348269840187398,0.010961859828867,-0.0145611337329813,-0.125933949871929,0.096811682405967,FALSE
"2011",0.00909090909090909,0.348269840187398,0.010961859828867,-0.0151412017684778,-0.126514017907426,0.0962316143704704,FALSE
"2011",0.00929292929292929,0.348269840187398,0.010961859828867,-0.0157212698039744,-0.127094085942923,0.0956515463349739,FALSE
"2011",0.0094949494949495,0.348269840187398,0.010961859828867,-0.0163013378394709,-0.127674153978419,0.0950714782994773,FALSE
"2011",0.0096969696969697,0.348269840187398,0.010961859828867,-0.0168814058749675,-0.128254222013916,0.0944914102639808,FALSE
"2011",0.0098989898989899,0.348269840187398,0.010961859828867,-0.017461473910464,-0.128834290049412,0.0939113422284842,FALSE
"2011",0.0101010101010101,0.348269840187398,0.010961859828867,-0.0180415419459606,-0.129414358084909,0.0933312741929877,FALSE
"2011",0.0103030303030303,0.348269840187398,0.010961859828867,-0.0186216099814571,-0.129994426120405,0.0927512061574911,FALSE
"2011",0.0105050505050505,0.348269840187398,0.010961859828867,-0.0192016780169537,-0.130574494155902,0.0921711381219946,FALSE
"2011",0.0107070707070707,0.348269840187398,0.010961859828867,-0.0197817460524502,-0.131154562191398,0.091591070086498,FALSE
"2011",0.0109090909090909,0.348269840187398,0.010961859828867,-0.0203618140879468,-0.131734630226895,0.0910110020510015,FALSE
"2011",0.0111111111111111,0.348269840187398,0.010961859828867,-0.0209418821234433,-0.132314698262392,0.0904309340155049,FALSE
"2011",0.0113131313131313,0.348269840187398,0.010961859828867,-0.0215219501589399,-0.132894766297888,0.0898508659800084,FALSE
"2011",0.0115151515151515,0.348269840187398,0.010961859828867,-0.0221020181944364,-0.133474834333385,0.0892707979445118,FALSE
"2011",0.0117171717171717,0.348269840187398,0.010961859828867,-0.022682086229933,-0.134054902368881,0.0886907299090152,FALSE
"2011",0.0119191919191919,0.348269840187398,0.010961859828867,-0.0232621542654295,-0.134634970404378,0.0881106618735187,FALSE
"2011",0.0121212121212121,0.348269840187398,0.010961859828867,-0.0238422223009261,-0.135215038439874,0.0875305938380222,FALSE
"2011",0.0123232323232323,0.348269840187398,0.010961859828867,-0.0244222903364226,-0.135795106475371,0.0869505258025256,FALSE
"2011",0.0125252525252525,0.348269840187398,0.010961859828867,-0.0250023583719192,-0.136375174510867,0.086370457767029,FALSE
"2011",0.0127272727272727,0.348269840187398,0.010961859828867,-0.0255824264074157,-0.136955242546364,0.0857903897315325,FALSE
"2011",0.0129292929292929,0.348269840187398,0.010961859828867,-0.0261624944429123,-0.13753531058186,0.085210321696036,FALSE
"2011",0.0131313131313131,0.348269840187398,0.010961859828867,-0.0267425624784088,-0.138115378617357,0.0846302536605394,FALSE
"2011",0.0133333333333333,0.348269840187398,0.010961859828867,-0.0273226305139054,-0.138695446652854,0.0840501856250429,FALSE
"2011",0.0135353535353535,0.348269840187398,0.010961859828867,-0.0279026985494019,-0.13927551468835,0.0834701175895463,FALSE
"2011",0.0137373737373737,0.348269840187398,0.010961859828867,-0.0284827665848985,-0.139855582723847,0.0828900495540497,FALSE
"2011",0.0139393939393939,0.348269840187398,0.010961859828867,-0.029062834620395,-0.140435650759343,0.0823099815185532,FALSE
"2011",0.0141414141414141,0.348269840187398,0.010961859828867,-0.0296429026558916,-0.14101571879484,0.0817299134830566,FALSE
"2011",0.0143434343434343,0.348269840187398,0.010961859828867,-0.0302229706913881,-0.141595786830336,0.0811498454475601,FALSE
"2011",0.0145454545454545,0.348269840187398,0.010961859828867,-0.0308030387268847,-0.142175854865833,0.0805697774120635,FALSE
"2011",0.0147474747474747,0.348269840187398,0.010961859828867,-0.0313831067623812,-0.142755922901329,0.079989709376567,FALSE
"2011",0.0149494949494949,0.348269840187398,0.010961859828867,-0.0319631747978778,-0.143335990936826,0.0794096413410704,FALSE
"2011",0.0151515151515152,0.348269840187398,0.010961859828867,-0.0325432428333743,-0.143916058972323,0.0788295733055739,FALSE
"2011",0.0153535353535354,0.348269840187398,0.010961859828867,-0.0331233108688709,-0.144496127007819,0.0782495052700773,FALSE
"2011",0.0155555555555556,0.348269840187398,0.010961859828867,-0.0337033789043674,-0.145076195043316,0.0776694372345808,FALSE
"2011",0.0157575757575758,0.348269840187398,0.010961859828867,-0.034283446939864,-0.145656263078812,0.0770893691990842,FALSE
"2011",0.015959595959596,0.348269840187398,0.010961859828867,-0.0348635149753605,-0.146236331114309,0.0765093011635877,FALSE
"2011",0.0161616161616162,0.348269840187398,0.010961859828867,-0.0354435830108571,-0.146816399149805,0.0759292331280911,FALSE
"2011",0.0163636363636364,0.348269840187398,0.010961859828867,-0.0360236510463537,-0.147396467185302,0.0753491650925946,FALSE
"2011",0.0165656565656566,0.348269840187398,0.010961859828867,-0.0366037190818502,-0.147976535220798,0.074769097057098,FALSE
"2011",0.0167676767676768,0.348269840187398,0.010961859828867,-0.0371837871173468,-0.148556603256295,0.0741890290216015,FALSE
"2011",0.016969696969697,0.348269840187398,0.010961859828867,-0.0377638551528433,-0.149136671291792,0.0736089609861049,FALSE
"2011",0.0171717171717172,0.348269840187398,0.010961859828867,-0.0383439231883399,-0.149716739327288,0.0730288929506084,FALSE
"2011",0.0173737373737374,0.348269840187398,0.010961859828867,-0.0389239912238364,-0.150296807362785,0.0724488249151118,FALSE
"2011",0.0175757575757576,0.348269840187398,0.010961859828867,-0.039504059259333,-0.150876875398281,0.0718687568796153,FALSE
"2011",0.0177777777777778,0.348269840187398,0.010961859828867,-0.0400841272948295,-0.151456943433778,0.0712886888441187,FALSE
"2011",0.017979797979798,0.348269840187398,0.010961859828867,-0.0406641953303261,-0.152037011469274,0.0707086208086222,FALSE
"2011",0.0181818181818182,0.348269840187398,0.010961859828867,-0.0412442633658226,-0.152617079504771,0.0701285527731256,FALSE
"2011",0.0183838383838384,0.348269840187398,0.010961859828867,-0.0418243314013192,-0.153197147540267,0.0695484847376291,FALSE
"2011",0.0185858585858586,0.348269840187398,0.010961859828867,-0.0424043994368157,-0.153777215575764,0.0689684167021325,FALSE
"2011",0.0187878787878788,0.348269840187398,0.010961859828867,-0.0429844674723123,-0.15435728361126,0.068388348666636,FALSE
"2011",0.018989898989899,0.348269840187398,0.010961859828867,-0.0435645355078088,-0.154937351646757,0.0678082806311394,FALSE
"2011",0.0191919191919192,0.348269840187398,0.010961859828867,-0.0441446035433054,-0.155517419682254,0.0672282125956429,FALSE
"2011",0.0193939393939394,0.348269840187398,0.010961859828867,-0.0447246715788019,-0.15609748771775,0.0666481445601463,FALSE
"2011",0.0195959595959596,0.348269840187398,0.010961859828867,-0.0453047396142985,-0.156677555753247,0.0660680765246498,FALSE
"2011",0.0197979797979798,0.348269840187398,0.010961859828867,-0.045884807649795,-0.157257623788743,0.0654880084891532,FALSE
"2011",0.02,0.348269840187398,0.010961859828867,-0.0464648756852916,-0.15783769182424,0.0649079404536567,FALSE
"2017-2018",0,0.342022913627723,0.0355549798547696,0.0355549798547696,-0.0385435905797736,0.109653550289313,FALSE
"2017-2018",0.000202020202020202,0.342022913627723,0.0355549798547696,0.034964317083444,-0.0391342533510992,0.109062887517987,FALSE
"2017-2018",0.000404040404040404,0.342022913627723,0.0355549798547696,0.0343736543121184,-0.0397249161224248,0.108472224746662,FALSE
"2017-2018",0.000606060606060606,0.342022913627723,0.0355549798547696,0.0337829915407928,-0.0403155788937503,0.107881561975336,FALSE
"2017-2018",0.000808080808080808,0.342022913627723,0.0355549798547696,0.0331923287694673,-0.0409062416650759,0.10729089920401,FALSE
"2017-2018",0.00101010101010101,0.342022913627723,0.0355549798547696,0.0326016659981417,-0.0414969044364015,0.106700236432685,FALSE
"2017-2018",0.00121212121212121,0.342022913627723,0.0355549798547696,0.0320110032268161,-0.0420875672077271,0.106109573661359,FALSE
"2017-2018",0.00141414141414141,0.342022913627723,0.0355549798547696,0.0314203404554905,-0.0426782299790527,0.105518910890034,FALSE
"2017-2018",0.00161616161616162,0.342022913627723,0.0355549798547696,0.0308296776841649,-0.0432688927503783,0.104928248118708,FALSE
"2017-2018",0.00181818181818182,0.342022913627723,0.0355549798547696,0.0302390149128393,-0.0438595555217038,0.104337585347383,FALSE
"2017-2018",0.00202020202020202,0.342022913627723,0.0355549798547696,0.0296483521415137,-0.0444502182930294,0.103746922576057,FALSE
"2017-2018",0.00222222222222222,0.342022913627723,0.0355549798547696,0.0290576893701882,-0.045040881064355,0.103156259804731,FALSE
"2017-2018",0.00242424242424242,0.342022913627723,0.0355549798547696,0.0284670265988626,-0.0456315438356806,0.102565597033406,FALSE
"2017-2018",0.00262626262626263,0.342022913627723,0.0355549798547696,0.027876363827537,-0.0462222066070062,0.10197493426208,FALSE
"2017-2018",0.00282828282828283,0.342022913627723,0.0355549798547696,0.0272857010562114,-0.0468128693783318,0.101384271490755,FALSE
"2017-2018",0.00303030303030303,0.342022913627723,0.0355549798547696,0.0266950382848858,-0.0474035321496574,0.100793608719429,FALSE
"2017-2018",0.00323232323232323,0.342022913627723,0.0355549798547696,0.0261043755135602,-0.0479941949209829,0.100202945948103,FALSE
"2017-2018",0.00343434343434343,0.342022913627723,0.0355549798547696,0.0255137127422347,-0.0485848576923085,0.0996122831767778,FALSE
"2017-2018",0.00363636363636364,0.342022913627723,0.0355549798547696,0.0249230499709091,-0.0491755204636341,0.0990216204054523,FALSE
"2017-2018",0.00383838383838384,0.342022913627723,0.0355549798547696,0.0243323871995835,-0.0497661832349597,0.0984309576341267,FALSE
"2017-2018",0.00404040404040404,0.342022913627723,0.0355549798547696,0.0237417244282579,-0.0503568460062853,0.0978402948628011,FALSE
"2017-2018",0.00424242424242424,0.342022913627723,0.0355549798547696,0.0231510616569323,-0.0509475087776109,0.0972496320914755,FALSE
"2017-2018",0.00444444444444444,0.342022913627723,0.0355549798547696,0.0225603988856067,-0.0515381715489365,0.0966589693201499,FALSE
"2017-2018",0.00464646464646465,0.342022913627723,0.0355549798547696,0.0219697361142811,-0.052128834320262,0.0960683065488243,FALSE
"2017-2018",0.00484848484848485,0.342022913627723,0.0355549798547696,0.0213790733429556,-0.0527194970915876,0.0954776437774987,FALSE
